Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins
0.0,117.0,1.0,0.0,0.0,2.0,181.5,95.0,49.0,10.26,14.7
0.0,94.0,0.0,0.0,0.0,4.0,243.2,109.0,54.0,7.35,7.2
0.0,72.0,1.0,0.0,0.0,0.0,253.0,73.0,62.0,10.97,9.8
0.0,110.0,1.0,0.0,0.0,3.0,196.1,103.0,51.0,9.99,12.9
0.0,108.0,1.0,0.0,0.34,0.0,178.3,137.0,50.4,9.45,14.6
0.0,41.0,1.0,1.0,3.0,1.0,191.7,109.0,79.0,9.65,11.1
0.0,95.0,1.0,1.0,2.73,1.0,260.8,130.0,90.3,10.67,10.1
0.0,135.0,1.0,0.0,0.33,1.0,144.1,115.0,49.3,12.49,13.6
0.0,86.0,0.0,0.0,0.0,1.0,266.1,120.0,61.0,9.1,10.3
0.0,157.0,1.0,0.0,0.0,1.0,196.0,74.0,52.0,10.67,7.9
0.0,129.0,1.0,1.0,1.59,2.0,119.6,104.0,60.9,13.94,5.9
0.0,63.0,1.0,0.0,0.0,0.0,83.0,64.0,30.0,8.85,13.0
0.0,141.0,1.0,0.0,0.0,0.0,185.1,126.0,52.0,11.65,9.1
0.0,87.0,1.0,0.0,0.0,0.0,171.6,119.0,47.0,10.25,13.8
1.0,161.0,1.0,0.0,0.16,4.0,191.9,113.0,40.6,3.55,13.4
1.0,133.0,1.0,0.0,0.0,2.0,277.3,138.0,67.0,11.42,12.8
0.0,45.0,1.0,0.0,0.0,1.0,207.6,71.0,49.0,7.64,12.4
0.0,116.0,1.0,0.0,0.35,2.0,205.0,90.0,50.5,7.05,7.5
0.0,132.0,1.0,0.0,0.0,1.0,169.9,107.0,47.0,10.47,11.5
0.0,89.0,1.0,0.0,0.0,0.0,105.9,151.0,35.0,9.48,12.7
0.0,67.0,1.0,0.0,0.0,2.0,138.9,65.0,42.0,10.45,9.2
0.0,82.0,1.0,1.0,2.89,1.0,155.2,131.0,76.9,12.23,10.7
0.0,46.0,1.0,0.0,0.21,3.0,199.2,111.0,51.1,8.76,10.2
0.0,110.0,1.0,0.0,0.29,2.0,149.8,112.0,43.9,9.0,11.7
0.0,77.0,1.0,0.0,0.0,3.0,185.9,95.0,50.0,10.6,11.3
0.0,54.0,1.0,0.0,0.0,1.0,210.5,102.0,54.0,10.23,8.5
0.0,91.0,1.0,1.0,2.46,1.0,216.6,101.0,76.6,8.66,9.1
0.0,21.0,1.0,1.0,2.57,6.0,135.9,90.0,72.7,13.55,9.5
0.0,76.0,1.0,0.0,0.38,1.0,90.5,142.0,37.8,10.59,9.3
1.0,87.0,1.0,0.0,0.0,5.0,151.0,83.0,45.0,10.99,9.7
0.0,107.0,1.0,0.0,0.0,2.0,167.3,100.0,43.0,8.2,6.7
0.0,109.0,0.0,1.0,2.51,0.0,217.2,138.0,75.1,7.28,9.3
0.0,122.0,1.0,1.0,4.21,2.0,146.4,104.0,75.1,4.49,15.6
0.0,99.0,1.0,0.0,0.0,2.0,190.4,102.0,46.0,7.91,11.2
0.0,101.0,1.0,1.0,1.97,1.0,262.2,101.0,77.7,7.85,7.3
0.0,76.0,1.0,0.0,0.0,1.0,171.1,78.0,51.0,12.86,16.2
0.0,34.0,1.0,0.0,0.31,0.0,193.7,74.0,47.1,6.35,8.8
0.0,99.0,1.0,0.0,0.0,0.0,142.3,89.0,42.0,10.23,9.1
0.0,108.0,1.0,1.0,2.65,2.0,276.6,99.0,92.5,11.01,9.8
1.0,71.0,0.0,0.0,0.0,4.0,186.1,114.0,49.0,9.93,13.8
0.0,124.0,1.0,0.0,0.0,1.0,191.3,134.0,55.0,13.08,10.0
0.0,117.0,1.0,0.0,0.19,1.0,184.5,97.0,63.9,17.58,8.7
0.0,122.0,0.0,1.0,3.43,1.0,216.4,80.0,93.3,12.49,12.7
0.0,138.0,1.0,0.0,0.0,3.0,127.1,102.0,43.0,12.39,5.0
1.0,112.0,1.0,0.0,0.0,3.0,272.5,119.0,66.0,11.31,16.4
0.0,87.0,1.0,0.0,0.0,1.0,186.9,79.0,48.0,9.13,4.2
0.0,162.0,1.0,1.0,3.27,0.0,224.9,97.0,87.7,9.41,12.1
0.0,113.0,1.0,0.0,0.0,1.0,193.8,99.0,52.0,11.07,10.6
0.0,125.0,1.0,1.0,2.46,2.0,236.1,107.0,89.6,14.46,9.1
0.0,90.0,1.0,1.0,3.0,2.0,185.6,106.0,81.0,10.99,11.1
0.0,129.0,1.0,0.0,0.0,2.0,216.0,85.0,53.0,9.35,4.9
0.0,100.0,1.0,0.0,0.0,1.0,185.0,122.0,47.0,9.13,5.1
0.0,91.0,1.0,0.0,0.0,2.0,147.2,121.0,40.0,8.76,13.3
0.0,123.0,1.0,1.0,4.02,2.0,245.0,88.0,105.2,13.25,14.9
1.0,24.0,1.0,0.0,0.0,2.0,149.0,73.0,37.0,6.55,8.6
0.0,44.0,1.0,1.0,3.78,0.0,221.8,105.0,89.8,8.09,14.0
0.0,119.0,1.0,1.0,3.24,3.0,142.6,77.0,74.4,10.41,12.0
0.0,146.0,1.0,1.0,2.0,2.0,149.6,96.0,66.0,11.99,7.4
0.0,112.0,1.0,0.0,0.0,1.0,174.5,127.0,52.0,12.97,11.3
0.0,146.0,1.0,0.0,0.0,0.0,189.3,77.0,46.0,7.8,7.4
1.0,78.0,1.0,0.0,0.4,4.0,103.5,115.0,32.0,5.9,12.0
0.0,27.0,1.0,0.0,0.0,3.0,177.6,121.0,56.0,14.84,7.6
0.0,21.0,1.0,0.0,0.0,0.0,225.0,110.0,60.0,12.21,10.7
0.0,139.0,1.0,0.0,0.0,3.0,192.8,104.0,53.0,11.72,13.0
0.0,91.0,1.0,0.0,0.3,0.0,159.0,109.0,52.0,12.76,10.1
0.0,135.0,1.0,0.0,0.42,1.0,201.8,81.0,58.2,11.25,10.3
0.0,55.0,1.0,1.0,3.38,2.0,189.3,95.0,76.8,5.93,12.5
0.0,86.0,1.0,1.0,2.65,2.0,99.9,84.0,66.5,13.18,9.8
0.0,75.0,1.0,0.0,0.0,1.0,226.1,105.0,56.0,10.08,10.3
0.0,52.0,1.0,0.0,0.35,2.0,214.7,68.0,53.5,7.93,9.4
0.0,69.0,1.0,0.0,0.29,3.0,195.3,70.0,54.9,10.84,12.5
0.0,147.0,1.0,0.0,0.26,2.0,124.4,74.0,51.6,16.05,10.4
1.0,101.0,1.0,0.0,0.0,4.0,158.4,92.0,43.0,9.4,13.5
0.0,96.0,1.0,1.0,3.0,2.0,175.8,96.0,78.0,10.33,11.1
0.0,133.0,1.0,0.0,0.0,0.0,245.8,102.0,65.0,13.24,11.2
1.0,224.0,0.0,0.0,0.26,1.0,171.5,99.0,45.6,8.0,5.0
0.0,72.0,1.0,1.0,3.97,3.0,220.0,80.0,95.7,10.87,14.7
1.0,81.0,0.0,0.0,0.0,3.0,149.4,68.0,41.0,8.6,17.9
0.0,155.0,1.0,0.0,0.39,2.0,216.7,30.0,53.9,7.22,10.8
0.0,132.0,1.0,0.0,0.0,1.0,190.1,105.0,48.0,9.11,13.0
1.0,95.0,1.0,0.0,0.0,6.0,128.6,115.0,41.0,10.81,6.3
0.0,9.0,1.0,1.0,2.73,1.0,214.1,108.0,78.3,8.46,10.1
0.0,58.0,1.0,0.0,0.29,2.0,243.1,105.0,63.9,11.57,7.8
0.0,124.0,1.0,0.0,0.0,1.0,193.0,97.0,41.0,4.49,15.3
0.0,49.0,1.0,0.0,0.0,0.0,213.8,79.0,59.0,13.26,15.6
0.0,138.0,1.0,0.0,0.43,2.0,170.5,87.0,44.3,5.91,11.2
0.0,51.0,1.0,1.0,3.02,1.0,236.8,61.0,93.2,13.17,11.2
0.0,55.0,1.0,0.0,0.23,0.0,189.0,100.0,45.3,5.93,17.1
0.0,116.0,1.0,0.0,0.0,2.0,110.9,54.0,37.0,10.67,7.9
0.0,209.0,1.0,0.0,0.0,3.0,227.2,128.0,61.0,12.92,8.9
1.0,112.0,1.0,0.0,0.28,2.0,266.0,97.0,66.8,10.73,14.2
0.0,13.0,1.0,0.0,0.0,4.0,193.2,89.0,50.0,9.72,9.7
0.0,11.0,1.0,1.0,2.7,2.0,131.5,98.0,69.0,11.51,10.0
0.0,92.0,1.0,1.0,2.7,1.0,151.1,90.0,70.0,9.74,10.0
0.0,69.0,1.0,0.0,0.29,2.0,194.2,122.0,56.9,12.11,9.7
0.0,72.0,1.0,0.0,0.0,1.0,177.1,97.0,46.0,9.24,8.0
0.0,42.0,1.0,0.0,0.0,2.0,184.5,98.0,49.0,10.03,8.8
1.0,95.0,1.0,0.0,0.0,2.0,269.0,120.0,66.0,11.69,7.3
0.0,136.0,0.0,0.0,0.0,1.0,199.2,122.0,53.0,10.74,11.8
0.0,104.0,1.0,0.0,0.0,3.0,76.4,116.0,23.0,5.78,9.4
0.0,88.0,1.0,0.0,0.0,2.0,202.2,86.0,53.0,10.84,11.8
0.0,91.0,1.0,1.0,1.67,1.0,146.1,98.0,65.7,13.87,6.2
0.0,78.0,1.0,0.0,0.0,3.0,137.4,109.0,44.0,11.88,14.0
0.0,54.0,1.0,1.0,3.38,2.0,143.9,73.0,76.8,10.52,12.5
0.0,102.0,1.0,0.0,0.0,2.0,102.6,89.0,39.0,12.3,9.1
0.0,83.0,1.0,0.0,0.0,2.0,134.8,96.0,38.0,8.36,7.7
0.0,101.0,1.0,1.0,2.21,2.0,118.9,112.0,62.1,11.42,8.2
0.0,91.0,0.0,1.0,2.67,0.0,93.5,112.0,58.7,9.17,9.9
0.0,100.0,1.0,0.0,0.0,1.0,131.1,108.0,38.0,8.81,4.3
0.0,177.0,1.0,1.0,2.81,1.0,230.2,106.0,84.1,9.81,10.4
0.0,148.0,1.0,1.0,4.1,2.0,244.9,150.0,93.0,5.9,15.2
0.0,193.0,1.0,0.0,0.0,1.0,170.9,124.0,41.0,6.62,11.6
0.0,66.0,1.0,0.0,0.31,2.0,205.1,102.0,58.1,11.64,9.2
0.0,57.0,1.0,1.0,3.97,1.0,179.2,105.0,94.7,14.16,14.7
0.0,120.0,1.0,1.0,2.75,5.0,153.5,84.0,70.5,9.7,10.2
0.0,117.0,1.0,0.0,0.41,2.0,144.6,115.0,51.1,12.94,7.4
0.0,74.0,1.0,0.0,0.0,3.0,230.9,93.0,59.0,11.15,9.7
1.0,103.0,1.0,1.0,2.94,6.0,87.2,92.0,59.4,8.47,10.9
0.0,105.0,1.0,0.0,0.24,3.0,115.5,73.0,45.4,13.37,13.3
0.0,163.0,1.0,0.0,0.0,1.0,191.3,89.0,49.0,9.7,12.8
0.0,84.0,1.0,0.0,0.0,0.0,191.0,88.0,60.0,15.94,6.5
0.0,83.0,1.0,0.0,0.0,1.0,208.9,71.0,54.0,10.74,13.0
0.0,81.0,1.0,0.0,0.0,3.0,203.5,89.0,60.0,14.48,8.7
0.0,113.0,1.0,0.0,0.0,0.0,158.9,137.0,48.0,12.14,6.5
0.0,32.0,1.0,1.0,2.43,1.0,243.5,137.0,86.3,11.84,9.0
0.0,55.0,0.0,0.0,0.0,1.0,269.6,121.0,61.0,8.59,8.2
0.0,127.0,0.0,1.0,2.81,1.0,95.9,117.0,58.1,7.98,10.4
0.0,1.0,1.0,0.0,0.0,1.0,144.8,107.0,35.0,5.63,13.8
0.0,64.0,1.0,1.0,2.86,2.0,182.1,91.0,74.6,8.49,10.6
0.0,39.0,1.0,0.0,0.23,1.0,60.4,158.0,39.3,15.31,12.4
0.0,42.0,1.0,0.0,0.0,0.0,196.5,89.0,54.0,12.07,4.0
0.0,52.0,1.0,0.0,0.0,1.0,215.9,67.0,56.0,10.85,5.2
0.0,112.0,1.0,0.0,0.0,2.0,185.4,114.0,48.0,9.57,10.0
0.0,30.0,1.0,0.0,0.0,3.0,145.0,76.0,46.0,12.04,7.1
0.0,75.0,1.0,1.0,0.68,1.0,200.6,96.0,55.8,8.21,2.5
1.0,138.0,0.0,0.0,0.0,4.0,46.5,104.0,24.0,9.3,9.6
0.0,137.0,1.0,0.0,0.0,1.0,215.9,76.0,50.0,7.27,12.1
0.0,67.0,1.0,0.0,0.0,2.0,171.7,80.0,39.0,5.52,11.9
0.0,110.0,1.0,0.0,0.0,3.0,151.8,106.0,38.0,6.9,11.2
0.0,85.0,1.0,1.0,3.73,1.0,196.4,139.0,95.3,14.05,13.8
0.0,185.0,1.0,1.0,3.73,2.0,151.1,121.0,84.3,12.24,13.8
0.0,108.0,1.0,0.0,0.0,0.0,210.6,117.0,50.0,8.21,9.4
0.0,81.0,1.0,0.0,0.11,1.0,175.5,67.0,53.1,12.47,10.2
0.0,118.0,1.0,0.0,0.0,2.0,154.6,112.0,42.0,9.21,12.6
0.0,134.0,1.0,0.0,0.0,1.0,242.4,126.0,55.0,7.65,11.8
0.0,80.0,1.0,0.0,0.0,2.0,220.0,114.0,56.0,10.39,12.1
0.0,90.0,1.0,0.0,0.0,1.0,200.9,92.0,49.0,8.22,8.9
0.0,104.0,0.0,0.0,0.0,4.0,160.4,73.0,53.0,14.7,12.6
0.0,76.0,1.0,0.0,0.21,1.0,165.7,94.0,53.1,12.87,10.0
0.0,119.0,1.0,0.0,0.0,1.0,94.2,108.0,39.0,13.21,7.3
0.0,42.0,1.0,1.0,2.19,0.0,163.8,80.0,64.9,8.89,8.1
0.0,46.0,1.0,0.0,0.26,2.0,214.1,72.0,53.6,8.22,8.2
0.0,94.0,1.0,0.0,0.0,3.0,212.1,98.0,53.0,9.47,8.4
0.0,115.0,1.0,0.0,0.0,1.0,200.2,92.0,55.0,12.25,8.8
1.0,71.0,1.0,0.0,0.0,0.0,238.0,82.0,65.0,13.93,11.8
0.0,80.0,1.0,0.0,0.0,3.0,51.5,90.0,23.0,8.2,9.5
0.0,81.0,1.0,0.0,0.0,1.0,145.4,132.0,36.0,6.47,5.2
0.0,51.0,1.0,0.0,0.0,2.0,180.5,88.0,43.0,6.74,10.0
0.0,21.0,1.0,0.0,0.3,1.0,244.7,81.0,59.0,8.4,6.6
1.0,146.0,1.0,0.0,0.0,4.0,138.4,104.0,38.0,7.95,3.9
0.0,119.0,1.0,0.0,0.18,2.0,190.4,74.0,52.8,10.78,10.0
0.0,40.0,1.0,0.0,0.28,0.0,242.5,82.0,64.8,11.65,9.6
0.0,116.0,1.0,0.0,0.0,3.0,245.9,73.0,63.0,12.01,8.9
0.0,105.0,1.0,1.0,2.92,3.0,274.7,99.0,93.2,9.68,10.8
0.0,37.0,1.0,0.0,0.0,0.0,191.1,69.0,44.0,6.46,12.9
0.0,91.0,1.0,0.0,0.0,3.0,203.1,106.0,53.0,10.51,12.0
0.0,64.0,1.0,0.0,0.29,1.0,162.6,83.0,43.9,7.62,14.2
0.0,109.0,1.0,0.0,0.0,3.0,154.8,82.0,51.0,14.39,5.9
0.0,143.0,1.0,0.0,0.0,1.0,133.4,107.0,42.0,11.2,10.2
0.0,136.0,1.0,1.0,2.7,3.0,187.7,84.0,78.0,11.05,10.0
0.0,83.0,1.0,0.0,0.0,3.0,221.4,103.0,58.0,11.59,9.8
0.0,48.0,1.0,0.0,0.0,0.0,128.2,71.0,26.0,2.41,8.9
0.0,78.0,1.0,0.0,0.0,0.0,163.6,88.0,52.0,14.17,8.6
0.0,117.0,1.0,1.0,3.19,0.0,216.0,140.0,87.9,11.21,11.8
0.0,90.0,1.0,0.0,0.0,1.0,167.5,96.0,41.0,6.96,13.0
0.0,73.0,1.0,0.0,0.0,1.0,224.4,90.0,52.0,7.98,13.0
0.0,104.0,1.0,0.0,0.23,2.0,182.9,113.0,54.3,11.98,5.5
0.0,111.0,1.0,0.0,0.0,3.0,255.9,97.0,61.0,10.21,12.3
1.0,89.0,1.0,0.0,0.0,1.0,326.3,112.0,70.0,8.26,7.5
0.0,118.0,1.0,0.0,0.0,0.0,140.4,112.0,40.0,9.36,7.9
0.0,149.0,1.0,1.0,3.4,3.0,180.7,92.0,81.0,9.39,12.6
0.0,120.0,1.0,0.0,0.0,1.0,149.2,98.0,42.0,9.68,11.1
0.0,100.0,1.0,0.0,0.21,0.0,160.3,138.0,49.1,11.07,11.2
0.0,145.0,1.0,1.0,3.0,2.0,257.7,97.0,88.0,8.11,11.1
0.0,85.0,1.0,0.0,0.4,1.0,201.4,52.0,58.0,11.47,12.0
0.0,86.0,1.0,0.0,0.34,1.0,166.2,112.0,53.4,12.77,5.4
0.0,119.0,1.0,1.0,2.7,1.0,178.1,110.0,76.0,10.64,10.0
0.0,90.0,1.0,1.0,3.0,0.0,193.3,66.0,86.0,13.17,11.1
0.0,136.0,1.0,0.0,0.16,0.0,204.5,63.0,54.6,10.44,9.8
0.0,87.0,1.0,0.0,0.0,4.0,256.2,105.0,58.0,8.04,7.4
0.0,85.0,1.0,0.0,0.0,2.0,211.5,100.0,52.0,9.23,13.3
0.0,57.0,1.0,0.0,0.0,0.0,85.9,92.0,32.0,9.7,10.1
0.0,185.0,1.0,1.0,2.59,0.0,157.3,123.0,74.9,12.89,9.6
0.0,142.0,0.0,0.0,0.0,1.0,140.8,140.0,44.0,11.43,10.9
0.0,57.0,1.0,1.0,2.24,0.0,176.8,94.0,69.4,9.75,8.3
0.0,136.0,1.0,0.0,0.0,2.0,92.4,109.0,35.0,10.95,12.9
0.0,114.0,1.0,1.0,3.51,0.0,222.8,98.0,89.1,9.03,13.0
0.0,70.0,1.0,0.0,0.3,2.0,156.4,108.0,45.0,8.55,8.6
0.0,76.0,1.0,0.0,0.0,2.0,224.4,121.0,51.0,7.4,6.7
0.0,102.0,1.0,1.0,2.75,2.0,137.4,100.0,66.5,8.84,10.2
0.0,116.0,1.0,1.0,2.43,2.0,221.0,108.0,75.3,7.55,9.0
1.0,101.0,1.0,0.0,0.0,3.0,269.7,85.0,64.0,10.38,4.5
0.0,78.0,1.0,0.0,0.34,0.0,140.7,77.0,44.4,9.76,11.7
1.0,147.0,0.0,1.0,3.0,3.0,157.5,109.0,73.0,9.48,11.1
0.0,45.0,1.0,0.0,0.0,1.0,96.1,103.0,38.0,12.34,9.7
1.0,125.0,1.0,0.0,0.0,4.0,143.2,80.0,32.0,4.41,8.8
1.0,101.0,1.0,0.0,0.0,1.0,239.0,156.0,64.0,13.65,13.5
0.0,58.0,1.0,1.0,3.11,2.0,224.1,127.0,90.1,11.94,11.5
0.0,90.0,1.0,0.0,0.0,1.0,246.4,83.0,56.0,8.02,7.6
0.0,104.0,1.0,0.0,0.34,3.0,109.1,141.0,38.4,9.36,10.0
0.0,93.0,1.0,0.0,0.0,0.0,179.5,121.0,47.0,9.6,12.0
0.0,118.0,1.0,0.0,0.0,0.0,154.8,71.0,48.0,12.2,12.8
0.0,144.0,1.0,1.0,2.7,1.0,283.9,98.0,92.0,9.6,10.0
1.0,145.0,1.0,0.0,0.0,1.0,245.8,116.0,67.0,14.34,9.0
0.0,146.0,0.0,0.0,0.0,3.0,204.4,135.0,54.0,10.96,10.5
0.0,54.0,1.0,1.0,3.05,2.0,112.0,90.0,67.5,10.4,11.3
0.0,16.0,1.0,0.0,0.21,2.0,144.8,84.0,41.1,8.25,8.2
1.0,97.0,1.0,0.0,0.0,1.0,256.4,125.0,67.0,13.7,11.1
1.0,63.0,1.0,0.0,0.0,0.0,261.8,69.0,66.0,12.25,14.7
0.0,89.0,1.0,1.0,3.19,1.0,174.4,108.0,78.9,9.84,11.8
0.0,36.0,1.0,0.0,0.0,0.0,117.1,94.0,40.0,11.77,9.0
0.0,95.0,1.0,0.0,0.0,2.0,167.6,96.0,44.0,8.8,13.4
1.0,52.0,1.0,0.0,0.0,4.0,155.0,110.0,38.0,6.67,7.0
0.0,75.0,1.0,1.0,2.48,0.0,214.1,62.0,78.8,10.05,9.2
0.0,86.0,1.0,0.0,0.0,0.0,83.5,96.0,33.0,11.06,12.6
0.0,93.0,1.0,0.0,0.24,1.0,239.8,70.0,65.4,12.59,10.9
1.0,96.0,1.0,0.0,0.0,1.0,276.9,105.0,69.0,12.35,10.3
0.0,63.0,1.0,0.0,0.0,3.0,117.1,118.0,42.0,12.48,11.1
0.0,194.0,1.0,0.0,0.0,1.0,48.4,101.0,33.0,14.06,18.2
0.0,164.0,1.0,1.0,2.59,3.0,159.7,102.0,67.9,8.44,9.6
0.0,,1.0,0.0,0.0,1.0,177.2,,,9.98,10.2
0.0,123.0,1.0,0.0,0.0,0.0,159.5,77.0,53.0,15.19,12.0
0.0,44.0,1.0,0.0,0.0,1.0,240.3,146.0,55.0,8.23,10.6
1.0,95.0,0.0,1.0,2.78,5.0,136.8,91.0,68.8,10.04,10.3
0.0,155.0,1.0,1.0,2.32,0.0,195.9,91.0,75.2,10.7,8.6
1.0,128.0,0.0,1.0,2.54,2.0,223.5,81.0,80.4,9.44,9.4
1.0,126.0,1.0,0.0,0.0,3.0,249.8,96.0,65.0,13.1,12.7
0.0,87.0,1.0,0.0,0.42,3.0,223.2,109.0,53.2,6.38,14.5
1.0,168.0,1.0,0.0,0.0,2.0,163.4,134.0,49.0,12.01,11.6
0.0,74.0,1.0,1.0,3.54,2.0,194.6,84.0,79.4,6.0,13.1
0.0,123.0,1.0,0.0,0.0,3.0,206.9,85.0,56.0,12.24,7.7
0.0,107.0,1.0,1.0,2.21,1.0,134.2,101.0,63.1,10.6,8.2
0.0,45.0,1.0,0.0,0.0,1.0,211.3,87.0,50.0,8.29,13.3
0.0,73.0,1.0,0.0,0.0,2.0,187.8,95.0,45.0,7.46,11.0
0.0,94.0,1.0,0.0,0.0,0.0,181.3,135.0,47.0,9.12,6.7
0.0,82.0,1.0,0.0,0.0,0.0,199.3,112.0,51.0,9.67,7.0
0.0,132.0,0.0,1.0,3.48,2.0,200.3,75.0,88.8,11.33,12.9
0.0,136.0,1.0,0.0,0.3,2.0,142.3,79.0,41.0,7.9,6.0
1.0,135.0,0.0,1.0,3.94,0.0,173.1,85.0,86.4,10.2,14.6
0.0,30.0,1.0,0.0,0.0,3.0,137.6,108.0,38.0,8.1,5.8
0.0,64.0,1.0,0.0,0.0,1.0,206.2,76.0,55.0,11.62,13.6
0.0,141.0,1.0,1.0,2.84,3.0,187.5,99.0,81.4,12.07,10.5
0.0,62.0,1.0,0.0,0.0,3.0,186.8,94.0,50.0,10.38,8.8
1.0,65.0,0.0,0.0,0.31,0.0,277.9,123.0,64.1,7.79,9.2
0.0,117.0,1.0,0.0,0.26,2.0,214.4,94.0,51.6,6.9,9.9
0.0,68.0,1.0,0.0,0.0,2.0,207.6,68.0,57.0,12.58,10.9
0.0,108.0,1.0,0.0,0.0,1.0,138.6,122.0,39.0,8.62,9.8
1.0,96.0,1.0,0.0,0.0,1.0,180.6,92.0,47.0,9.55,10.3
0.0,92.0,1.0,0.0,0.0,1.0,197.0,84.0,57.0,13.47,10.8
0.0,123.0,1.0,0.0,0.0,2.0,114.8,94.0,33.0,7.5,9.6
0.0,160.0,1.0,0.0,0.0,2.0,171.2,103.0,50.0,12.18,13.0
0.0,119.0,1.0,0.0,0.0,1.0,134.9,70.0,41.0,10.58,11.3
0.0,110.0,1.0,1.0,1.7,1.0,192.3,114.0,61.0,6.47,6.3
0.0,68.0,1.0,1.0,2.59,2.0,122.9,93.0,66.9,11.68,9.6
0.0,114.0,1.0,0.0,0.0,1.0,189.8,101.0,45.0,7.39,10.6
0.0,137.0,1.0,0.0,0.0,0.0,243.4,114.0,52.0,6.06,12.2
0.0,87.0,1.0,0.0,0.31,0.0,136.3,97.0,41.1,8.61,7.1
1.0,51.0,1.0,0.0,0.0,1.0,229.7,129.0,68.0,16.8,9.6
0.0,177.0,1.0,0.0,0.0,1.0,189.5,99.0,48.0,8.82,14.2
0.0,66.0,1.0,1.0,1.46,2.0,254.9,108.0,78.6,12.16,5.4
0.0,210.0,1.0,1.0,2.73,3.0,313.8,87.0,93.3,7.39,10.1
0.0,66.0,1.0,1.0,3.24,2.0,187.8,117.0,75.4,6.49,12.0
1.0,127.0,0.0,0.0,0.0,2.0,242.2,102.0,61.0,11.31,13.9
0.0,105.0,1.0,0.0,0.0,2.0,102.8,74.0,42.0,14.09,13.2
0.0,93.0,1.0,0.0,0.0,0.0,146.3,85.0,44.0,10.83,11.5
0.0,145.0,1.0,0.0,0.0,0.0,241.7,137.0,53.0,6.79,13.1
0.0,139.0,1.0,1.0,4.0,0.0,214.6,101.0,97.0,11.76,14.8
0.0,102.0,1.0,0.0,0.0,4.0,234.8,125.0,57.0,9.96,10.0
1.0,56.0,1.0,0.0,0.16,4.0,162.3,99.0,42.6,7.46,14.8
0.0,105.0,1.0,0.0,0.3,1.0,146.4,81.0,48.0,11.26,8.5
0.0,85.0,1.0,0.0,0.0,1.0,176.4,122.0,50.0,11.25,11.5
0.0,162.0,1.0,1.0,3.32,0.0,184.5,139.0,80.2,9.16,12.3
0.0,147.0,0.0,0.0,0.0,1.0,183.8,113.0,46.0,8.24,10.1
0.0,79.0,1.0,0.0,0.0,3.0,130.2,119.0,47.0,14.55,14.0
0.0,121.0,1.0,1.0,2.03,3.0,218.2,88.0,87.3,17.43,7.5
1.0,70.0,1.0,0.0,0.0,0.0,232.8,95.0,66.0,15.17,12.9
0.0,156.0,0.0,0.0,0.2,1.0,277.0,119.0,70.0,11.92,8.3
0.0,131.0,1.0,1.0,2.05,3.0,249.6,87.0,82.5,11.36,7.6
1.0,88.0,0.0,0.0,0.0,4.0,235.1,98.0,62.0,12.59,7.2
0.0,117.0,1.0,0.0,0.39,1.0,119.0,82.0,40.9,9.38,11.5
0.0,178.0,1.0,1.0,2.84,2.0,175.4,88.0,74.4,9.5,10.5
0.0,59.0,1.0,1.0,1.84,1.0,133.1,114.0,60.4,11.06,6.8
0.0,64.0,1.0,0.0,0.24,1.0,154.0,67.0,48.4,11.29,3.5
0.0,116.0,1.0,0.0,0.0,3.0,137.4,126.0,34.0,6.0,12.4
0.0,156.0,1.0,0.0,0.0,0.0,174.5,65.0,47.0,9.87,10.6
0.0,83.0,0.0,0.0,0.26,1.0,271.5,87.0,67.6,10.82,11.7
0.0,21.0,1.0,1.0,3.48,3.0,132.7,94.0,74.8,10.23,12.9
0.0,217.0,1.0,0.0,0.0,4.0,176.4,115.0,44.0,7.94,9.3
0.0,111.0,1.0,1.0,1.92,1.0,127.1,94.0,61.2,11.42,7.1
1.0,120.0,0.0,0.0,0.0,1.0,179.9,72.0,46.0,8.5,13.8
0.0,132.0,1.0,1.0,3.11,0.0,182.9,54.0,87.1,14.62,11.5
0.0,137.0,1.0,0.0,0.0,1.0,127.0,107.0,50.0,16.16,7.5
0.0,78.0,1.0,0.0,0.0,0.0,208.9,119.0,57.0,12.62,12.8
0.0,101.0,1.0,1.0,2.57,0.0,209.2,82.0,75.7,7.99,9.5
0.0,148.0,1.0,1.0,2.67,1.0,158.7,91.0,67.7,8.03,9.9
0.0,53.0,1.0,1.0,3.54,3.0,145.7,146.0,79.4,11.03,13.1
0.0,126.0,1.0,0.0,0.0,3.0,256.5,112.0,61.0,9.98,7.0
0.0,50.0,1.0,0.0,0.29,1.0,295.3,127.0,64.9,6.37,9.6
0.0,141.0,1.0,0.0,0.0,1.0,126.9,98.0,37.0,9.0,8.0
0.0,66.0,1.0,0.0,0.0,1.0,201.3,95.0,48.0,7.64,7.5
0.0,118.0,1.0,1.0,4.56,1.0,118.1,83.0,75.6,5.48,16.9
0.0,75.0,1.0,0.0,0.0,1.0,166.3,125.0,42.0,7.91,6.1
0.0,88.0,1.0,0.0,0.26,3.0,144.3,116.0,40.6,7.82,7.8
0.0,127.0,1.0,0.0,0.0,2.0,202.1,103.0,54.0,11.47,11.5
0.0,146.0,0.0,0.0,0.0,1.0,133.0,65.0,45.0,13.14,11.2
0.0,106.0,1.0,1.0,3.32,3.0,197.4,125.0,78.2,6.17,12.3
