Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE2076A,2011.09,7649.444917,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2011.12,7940.547869,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2012.03,7556.114539,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2012.06,7824.052663,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2012.09,7935.13685,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2012.12,8294.118961,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2013.03,7847.560023,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2013.06,8163.598407,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2013.09,8320.096402,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2013.12,8784.836631,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2014.03,8149.207926,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2014.06,8610.919192,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2014.09,8865.608852,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2014.12,9281.855526,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2015.03,8684.22368,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2015.06,9134.666819,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2015.09,9546.101379,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2015.12,9751.999645,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2016.03,9511.605747,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2016.06,9745.790621,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2016.09,10035.025838,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2016.12,10365.504721,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2017.03,10041.49253,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2017.06,10386.268286,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2017.09,10651.319744,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2017.12,11087.052327,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2018.03,10666.377111,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2018.06,11023.166241,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2018.09,11301.911594,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2018.12,11904.359761,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2019.03,11075.154178,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2019.06,11676.483241,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2019.09,11980.049507,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2019.12,12857.459171,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2020.03,11855.68436,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2020.06,11722.783295,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2076A,2020.09,12410.837441,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SEE2999A,2012.09,,Y,C,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Area Outside Territorial Authority,Actual,,
BDCQ.SEE3001A,2011.06,15519,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2011.09,15180,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2011.12,15619,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2012.03,15401,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2012.06,15226,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2012.09,14690,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2012.12,15294,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2013.03,15318,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2013.06,15326,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2013.09,15004,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2013.12,15860,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2014.03,15574,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2014.06,15928,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2014.09,15557,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2014.12,16266,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2015.03,16093,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2015.06,16147,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2015.09,15516,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2015.12,15936,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2016.03,16193,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2016.06,16294,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2016.09,16129,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2016.12,16938,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2017.03,16989,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2017.06,17152,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2017.09,16813,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2017.12,17029,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2018.03,17484,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2018.06,17389,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2018.09,17045,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2018.12,17958,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2019.03,18010,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2019.06,17925,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2019.09,17717,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2019.12,19094,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2020.03,19057,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2020.06,18573,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3001A,2020.09,18961,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Far North District,Actual,,
BDCQ.SEE3002A,2011.06,26875,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2011.09,26958,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2011.12,27287,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2012.03,26714,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2012.06,27549,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2012.09,27414,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2012.12,28227,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2013.03,28024,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2013.06,28396,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2013.09,27627,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2013.12,27964,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2014.03,27699,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2014.06,28245,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2014.09,28215,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2014.12,28777,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2015.03,28137,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2015.06,29033,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2015.09,29274,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2015.12,29803,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2016.03,29468,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2016.06,30336,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2016.09,30637,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2016.12,30630,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2017.03,30706,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2017.06,32271,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2017.09,32168,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2017.12,32530,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2018.03,31594,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2018.06,32111,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2018.09,31815,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2018.12,32246,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2019.03,32405,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2019.06,32784,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2019.09,32679,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2019.12,33684,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2020.03,33416,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2020.06,32882,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3002A,2020.09,34227,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
BDCQ.SEE3003A,2011.06,4896,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2011.09,4639,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2011.12,5047,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2012.03,4717,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2012.06,4938,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2012.09,4798,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2012.12,5223,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2013.03,4923,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2013.06,5000,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2013.09,4761,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2013.12,5301,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2014.03,5029,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2014.06,5099,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2014.09,5005,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2014.12,5585,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2015.03,5315,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2015.06,5249,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2015.09,5121,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2015.12,6762,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2016.03,5626,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2016.06,5493,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2016.09,5354,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2016.12,5908,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2017.03,5732,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2017.06,5926,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2017.09,5651,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2017.12,6106,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2018.03,6015,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2018.06,6091,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2018.09,5625,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2018.12,5975,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2019.03,7087,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2019.06,6187,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2019.09,5916,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2019.12,6639,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2020.03,6520,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2020.06,6122,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3003A,2020.09,6444,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
BDCQ.SEE3011A,2011.06,7768,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2011.09,7400,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2011.12,7891,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2012.03,8106,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2012.06,7640,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2012.09,7351,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2012.12,7889,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2013.03,8087,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2013.06,7687,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2013.09,7461,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2013.12,8043,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2014.03,8235,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2014.06,7957,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2014.09,7581,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2014.12,8188,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2015.03,8338,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2015.06,7985,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2015.09,7888,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2015.12,8221,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2016.03,8578,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2016.06,8255,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2016.09,8150,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2016.12,8609,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2017.03,8835,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2017.06,8661,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2017.09,8350,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
